Energy,CalcType,AtomIndex,DChargeRHigh,DChargeRLow,DChargeRCenter,PChargeRHigh,PChargeRLow,PChargeRCenter,DMagP,PMagP
-845.4282232,Chi,62,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,63,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,64,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,65,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,66,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,67,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,68,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,69,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,70,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,71,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,72,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,73,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,74,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,75,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,76,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,77,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,78,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,79,0,0,0,3.463,3.465,3.464,0,0
-845.4282232,Chi,80,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,81,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,82,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,83,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,84,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,85,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,86,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,87,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,88,0,0,0,3.463,3.466,3.464,0,0
-845.4282232,Chi,89,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,90,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,91,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,92,0,0,0,3.463,3.465,3.464,0,0
-845.4282232,Chi,93,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,94,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi,95,0,0,0,3.463,3.466,3.464,0,0
-845.4282232,Chi,96,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,1,2.628,2.491,2.558,1.001,1.003,1.002,0,0
-845.4282232,Chi0,2,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,3,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,4,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,5,2.558,2.558,2.558,1.001,1.002,1.002,0,0
-845.4282232,Chi0,6,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,7,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,8,2.557,2.559,2.558,1.001,1.002,1.002,0,0
-845.4282232,Chi0,9,2.558,2.558,2.558,1.001,1.002,1.002,0,0
-845.4282232,Chi0,10,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,11,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,12,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,13,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,14,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,15,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,16,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,17,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,18,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,19,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,20,2.557,2.559,2.558,1.001,1.002,1.002,0,0
-845.4282232,Chi0,21,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,22,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,23,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,24,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,25,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,26,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,27,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,28,2.557,2.559,2.558,1.001,1.002,1.002,0,0
-845.4282232,Chi0,29,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,30,2.557,2.559,2.558,1.001,1.002,1.002,0,0
-845.4282232,Chi0,31,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,32,2.558,2.558,2.558,1.002,1.002,1.002,0,0
-845.4282232,Chi0,33,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,34,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,35,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,36,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,37,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,38,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,39,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,40,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,41,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,42,0,0,0,3.458,3.47,3.464,0,0
-845.4282232,Chi0,43,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,44,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,45,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,46,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,47,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,48,0,0,0,3.461,3.467,3.464,0,0
-845.4282232,Chi0,49,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,50,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,51,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,52,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,53,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,54,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,55,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,56,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,57,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,58,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,59,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,60,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,61,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,62,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,63,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,64,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,65,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,66,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,67,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,68,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,69,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,70,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,71,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,72,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,73,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,74,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,75,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,76,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,77,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,78,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,79,0,0,0,3.458,3.47,3.464,0,0
-845.4282232,Chi0,80,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,81,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,82,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,83,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,84,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,85,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,86,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,87,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,88,0,0,0,3.455,3.473,3.464,0,0
-845.4282232,Chi0,89,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,90,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,91,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,92,0,0,0,3.461,3.467,3.464,0,0
-845.4282232,Chi0,93,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,94,0,0,0,3.464,3.464,3.464,0,0
-845.4282232,Chi0,95,0,0,0,3.455,3.473,3.464,0,0
-845.4282232,Chi0,96,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,1,2.606,2.548,2.577,1.013,1.028,1.02,0,0
-846.5699767,Chi,2,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,3,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,4,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,5,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,6,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,7,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,8,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,9,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,10,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,11,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,12,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,13,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,14,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,15,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,16,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,17,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,18,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,19,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,20,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,21,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,22,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,23,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,24,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,25,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,26,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,27,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,28,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,29,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,30,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,31,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,32,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi,33,0,0,0,3.462,3.464,3.463,0,0
-846.5699767,Chi,34,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,35,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,36,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,37,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,38,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,39,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,40,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,41,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,42,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,43,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,44,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,45,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,46,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,47,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,48,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,49,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,50,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,51,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,52,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,53,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,54,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,55,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,56,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,57,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,58,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,59,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,60,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,61,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,62,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,63,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,64,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,65,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,66,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,67,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,68,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,69,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,70,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,71,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,72,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,73,0,0,0,3.463,3.465,3.464,0,0
-846.5699767,Chi,74,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,75,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,76,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,77,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,78,0,0,0,3.462,3.464,3.463,0,0
-846.5699767,Chi,79,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,80,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,81,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,82,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,83,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,84,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,85,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,86,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,87,0,0,0,3.463,3.465,3.464,0,0
-846.5699767,Chi,88,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,89,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi,90,0,0,0,3.462,3.465,3.463,0,0
-846.5699767,Chi,91,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,92,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,93,0,0,0,3.463,3.465,3.464,0,0
-846.5699767,Chi,94,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,95,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi,96,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,1,2.645,2.511,2.577,1.02,1.021,1.02,0,0
-846.5699767,Chi0,2,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,3,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,4,2.576,2.578,2.577,1.02,1.021,1.02,0,0
-846.5699767,Chi0,5,2.576,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,6,2.576,2.577,2.577,1.02,1.021,1.02,0,0
-846.5699767,Chi0,7,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,8,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,9,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,10,2.576,2.577,2.577,1.02,1.021,1.02,0,0
-846.5699767,Chi0,11,2.576,2.578,2.577,1.02,1.021,1.02,0,0
-846.5699767,Chi0,12,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,13,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,14,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,15,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,16,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,17,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,18,2.576,2.578,2.577,1.02,1.021,1.02,0,0
-846.5699767,Chi0,19,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,20,2.576,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,21,2.576,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,22,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,23,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,24,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,25,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,26,2.576,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,27,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,28,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,29,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,30,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,31,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,32,2.577,2.577,2.577,1.02,1.02,1.02,0,0
-846.5699767,Chi0,33,0,0,0,3.458,3.469,3.463,0,0
-846.5699767,Chi0,34,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,35,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,36,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,37,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,38,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,39,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,40,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,41,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,42,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,43,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,44,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,45,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,46,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,47,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,48,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,49,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,50,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,51,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,52,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,53,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,54,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,55,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,56,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,57,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,58,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,59,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,60,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,61,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,62,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,63,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,64,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,65,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,66,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,67,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,68,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,69,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,70,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,71,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,72,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,73,0,0,0,3.46,3.468,3.464,0,0
-846.5699767,Chi0,74,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,75,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,76,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,77,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,78,0,0,0,3.459,3.467,3.463,0,0
-846.5699767,Chi0,79,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,80,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,81,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,82,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,83,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,84,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,85,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,86,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,87,0,0,0,3.457,3.471,3.464,0,0
-846.5699767,Chi0,88,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,89,0,0,0,3.463,3.463,3.463,0,0
-846.5699767,Chi0,90,0,0,0,3.454,3.472,3.463,0,0
-846.5699767,Chi0,91,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,92,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,93,0,0,0,3.458,3.47,3.464,0,0
-846.5699767,Chi0,94,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,95,0,0,0,3.464,3.464,3.464,0,0
-846.5699767,Chi0,96,0,0,0,3.464,3.464,3.464,0,0
-422.9139386,ChiNS-NS,1,2.548,-,-,1.031,-,-,0,0
-422.9139386,ChiNS-NS,2,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,3,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,4,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,5,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,6,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,7,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,8,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,9,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,10,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,11,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,12,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,13,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,14,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,15,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,16,2.529,-,-,1.036,-,-,0,0
-422.9139386,ChiNS-NS,17,0,-,-,3.463,-,-,0,0
-422.9139386,ChiNS-NS,18,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,19,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,20,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,21,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,22,0,-,-,3.463,-,-,0,0
-422.9139386,ChiNS-NS,23,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,24,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,25,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,26,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,27,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,28,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,29,0,-,-,3.463,-,-,0,0
-422.9139386,ChiNS-NS,30,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,31,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,32,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,33,0,-,-,3.465,-,-,0,0
-422.9139386,ChiNS-NS,34,0,-,-,3.463,-,-,0,0
-422.9139386,ChiNS-NS,35,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,36,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,37,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,38,0,-,-,3.463,-,-,0,0
-422.9139386,ChiNS-NS,39,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,40,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,41,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,42,0,-,-,3.463,-,-,0,0
-422.9139386,ChiNS-NS,43,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,44,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,45,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,46,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,47,0,-,-,3.464,-,-,0,0
-422.9139386,ChiNS-NS,48,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,1,2.574,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,2,2.529,-,-,1.036,-,-,0,0
